group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,parsed,30,,,52075014.0,ns,56808
access-broad-from-type,parsed,30,,,54754686.0,ns,57860
access-broad-from-type,parsed,30,,,54141565.0,ns,58912
access-broad-from-type,parsed,30,,,56389138.0,ns,59964
access-broad-from-type,parsed,30,,,56244574.0,ns,61016
access-broad-from-type,parsed,30,,,56760277.0,ns,62068
access-broad-from-type,parsed,30,,,58097308.0,ns,63120
access-broad-from-type,parsed,30,,,60506189.0,ns,64172
access-broad-from-type,parsed,30,,,59441698.0,ns,65224
access-broad-from-type,parsed,30,,,59551002.0,ns,66276
access-broad-from-type,parsed,30,,,60700931.0,ns,67328
access-broad-from-type,parsed,30,,,62209646.0,ns,68380
access-broad-from-type,parsed,30,,,63638362.0,ns,69432
access-broad-from-type,parsed,30,,,65262643.0,ns,70484
access-broad-from-type,parsed,30,,,64606990.0,ns,71536
access-broad-from-type,parsed,30,,,66312323.0,ns,72588
access-broad-from-type,parsed,30,,,66785720.0,ns,73640
access-broad-from-type,parsed,30,,,68432420.0,ns,74692
access-broad-from-type,parsed,30,,,70025746.0,ns,75744
access-broad-from-type,parsed,30,,,69415556.0,ns,76796
access-broad-from-type,parsed,30,,,71208719.0,ns,77848
access-broad-from-type,parsed,30,,,71457403.0,ns,78900
access-broad-from-type,parsed,30,,,72707804.0,ns,79952
access-broad-from-type,parsed,30,,,75988929.0,ns,81004
access-broad-from-type,parsed,30,,,77610996.0,ns,82056
access-broad-from-type,parsed,30,,,74849746.0,ns,83108
access-broad-from-type,parsed,30,,,76274187.0,ns,84160
access-broad-from-type,parsed,30,,,79323461.0,ns,85212
access-broad-from-type,parsed,30,,,77993556.0,ns,86264
access-broad-from-type,parsed,30,,,79883474.0,ns,87316
access-broad-from-type,parsed,30,,,80536424.0,ns,88368
access-broad-from-type,parsed,30,,,83772613.0,ns,89420
access-broad-from-type,parsed,30,,,83652852.0,ns,90472
access-broad-from-type,parsed,30,,,91177734.0,ns,91524
access-broad-from-type,parsed,30,,,84022438.0,ns,92576
access-broad-from-type,parsed,30,,,86936144.0,ns,93628
access-broad-from-type,parsed,30,,,86826318.0,ns,94680
access-broad-from-type,parsed,30,,,87269069.0,ns,95732
access-broad-from-type,parsed,30,,,88012515.0,ns,96784
access-broad-from-type,parsed,30,,,87654539.0,ns,97836
access-broad-from-type,parsed,30,,,88971843.0,ns,98888
access-broad-from-type,parsed,30,,,92598410.0,ns,99940
access-broad-from-type,parsed,30,,,95727870.0,ns,100992
access-broad-from-type,parsed,30,,,93094782.0,ns,102044
access-broad-from-type,parsed,30,,,97051607.0,ns,103096
access-broad-from-type,parsed,30,,,95464167.0,ns,104148
access-broad-from-type,parsed,30,,,96923745.0,ns,105200
